learner_id,course_id,completion_rate,time_spent_hours,rating,action_completee,entreprise_lancee
L0100,CRS013,0.82,4.0,5,oui,non
L0100,CRS016,0.52,1.2,3,non,non
L0100,CRS017,0.4,2.0,1,non,non
L0101,CRS002,0.7,1.9,4,non,non
L0101,CRS008,0.64,1.3,1,non,non
L0101,CRS015,0.49,1.7,4,non,non
L0101,CRS012,0.35,0.8,3,non,non
L0102,CRS003,0.27,0.9,1,non,non
L0102,CRS010,0.97,4.4,5,oui,non
L0102,CRS001,0.6,0.9,3,non,non
L0102,CRS013,0.94,4.4,4,oui,non
L0102,CRS002,0.35,0.9,4,non,non
L0102,CRS006,0.52,2.2,1,non,oui
L0102,CRS019,1.0,5.8,4,oui,non
L0102,CRS007,0.28,1.3,4,non,oui
L0102,CRS008,0.99,4.3,4,non,non
L0102,CRS017,0.89,2.5,4,oui,non
L0102,CRS011,0.06,0.3,4,non,non
L0102,CRS004,0.68,3.2,4,non,non
L0103,CRS014,0.71,2.9,4,non,non
L0103,CRS013,0.71,3.3,5,non,non
L0103,CRS024,0.67,2.5,2,non,non
L0103,CRS002,0.88,2.0,3,oui,non
L0103,CRS019,0.73,2.9,4,non,non
L0104,CRS021,0.42,2.3,3,non,non
L0104,CRS003,0.29,1.5,4,non,oui
L0104,CRS008,0.63,2.6,1,non,non
L0104,CRS012,0.19,0.4,4,non,non
L0104,CRS023,0.41,2.2,2,non,non
L0104,CRS010,0.2,0.7,4,non,non
L0105,CRS006,0.76,1.7,4,non,non
L0105,CRS003,0.76,1.4,5,non,non
L0105,CRS016,0.43,1.5,4,non,non
L0105,CRS011,0.04,0.1,3,non,non
L0105,CRS021,0.89,4.4,5,non,non
L0105,CRS025,0.63,1.7,3,non,non
L0105,CRS022,0.1,0.4,3,non,non
L0105,CRS002,0.82,2.3,4,oui,non
L0105,CRS001,0.52,1.8,2,non,non
L0105,CRS015,0.9,2.8,4,non,non
L0105,CRS005,0.81,1.3,4,oui,non
L0105,CRS004,0.73,3.0,4,non,non
L0106,CRS021,0.12,0.4,1,non,non
L0106,CRS002,0.47,1.0,1,non,non
L0106,CRS013,0.66,3.0,3,non,non
L0106,CRS025,0.7,2.4,1,non,non
L0106,CRS009,0.62,1.7,1,non,non
L0106,CRS018,0.61,3.1,2,non,non
L0106,CRS024,0.41,0.9,4,non,non
L0106,CRS019,0.69,2.5,2,non,oui
L0106,CRS004,0.67,3.7,4,non,non
L0106,CRS001,0.09,0.3,1,non,non
L0106,CRS016,0.64,2.3,3,non,non
L0106,CRS012,0.05,0.3,1,non,non
L0107,CRS022,0.01,0.0,2,non,non
L0107,CRS011,0.89,5.2,4,oui,non
L0107,CRS014,0.81,1.9,5,oui,non
L0107,CRS004,0.84,3.9,5,oui,non
L0107,CRS025,0.8,1.6,3,non,non
L0107,CRS002,0.84,1.7,5,oui,non
L0108,CRS006,0.92,1.8,5,oui,oui
L0108,CRS020,0.65,1.0,2,non,non
L0108,CRS013,0.67,2.0,1,non,non
L0108,CRS012,0.73,2.7,5,non,non
L0108,CRS024,0.83,4.6,5,non,non
L0108,CRS001,0.16,0.9,4,non,non
L0108,CRS005,0.07,0.3,2,non,non
L0108,CRS016,0.28,1.1,4,non,non
L0109,CRS003,0.45,0.9,4,non,non
L0109,CRS015,0.02,0.1,1,non,non
L0109,CRS019,0.0,0.0,3,non,non
L0109,CRS016,0.56,2.5,4,non,non
L0110,CRS002,0.6,2.8,3,non,non
L0110,CRS008,0.11,0.5,2,non,oui
L0110,CRS015,0.36,1.6,3,non,non
L0110,CRS011,0.37,0.7,2,non,non
L0110,CRS018,0.82,4.0,5,non,non
L0110,CRS020,0.19,1.1,4,non,non
L0111,CRS023,0.41,2.3,1,non,non
L0111,CRS011,0.45,2.0,2,non,non
L0111,CRS004,0.0,0.0,4,non,non
L0111,CRS025,0.48,1.8,2,non,non
L0112,CRS024,0.39,1.6,3,non,non
L0112,CRS005,0.38,2.2,2,non,non
L0112,CRS004,0.96,5.6,5,oui,non
L0113,CRS023,0.62,1.7,3,non,non
L0113,CRS024,0.13,0.6,2,non,non
L0113,CRS017,0.69,2.0,1,non,non
L0113,CRS010,0.56,2.3,4,non,non
L0113,CRS018,0.89,3.5,5,oui,non
L0113,CRS011,0.03,0.1,1,non,non
L0113,CRS021,0.75,1.7,4,non,non
L0113,CRS007,0.15,0.3,3,non,non
L0113,CRS019,0.54,1.7,4,non,non
L0113,CRS025,0.87,4.2,4,oui,non
L0114,CRS017,0.05,0.2,4,non,non
L0114,CRS023,0.98,2.8,5,non,non
L0114,CRS010,0.2,1.1,4,non,non
L0114,CRS022,0.91,4.3,4,oui,non
L0115,CRS007,0.38,1.3,3,non,non
L0115,CRS024,0.58,1.5,3,non,non
L0115,CRS025,0.94,1.6,4,oui,non
L0115,CRS010,0.63,3.3,3,non,non
L0115,CRS015,0.57,1.8,3,non,non
L0115,CRS006,0.96,3.7,5,non,non
L0115,CRS003,0.4,1.2,2,non,non
L0115,CRS020,0.33,0.9,4,non,non
L0115,CRS018,0.82,4.9,3,non,non
L0115,CRS004,0.24,1.1,2,non,non
L0116,CRS011,0.8,2.8,3,non,non
L0116,CRS013,0.65,1.9,1,non,non
L0116,CRS004,0.17,1.0,1,non,non
L0116,CRS024,0.21,0.9,2,non,non
L0116,CRS009,0.42,0.8,4,non,non
L0116,CRS018,0.94,4.6,4,non,non
L0116,CRS010,0.04,0.1,2,non,non
L0116,CRS001,0.56,2.3,2,non,non
L0116,CRS017,0.41,1.4,4,non,non
L0116,CRS012,0.02,0.1,1,non,non
L0116,CRS021,0.62,3.0,1,non,non
L0117,CRS012,0.11,0.6,3,non,non
L0117,CRS017,0.28,1.6,4,non,non
L0118,CRS001,0.68,3.8,3,non,non
L0118,CRS016,0.01,0.1,2,non,non
L0118,CRS006,0.01,0.0,1,non,non
L0118,CRS018,0.75,4.2,4,non,non
L0118,CRS008,0.91,4.9,4,non,non
L0118,CRS005,0.83,2.0,4,oui,non
L0118,CRS013,0.05,0.2,4,non,non
L0118,CRS022,0.07,0.3,3,non,non
L0118,CRS010,0.73,2.7,4,non,non
L0118,CRS020,0.67,1.7,3,non,non
L0118,CRS024,0.9,2.6,5,non,non
L0119,CRS019,0.22,1.1,4,non,non
L0119,CRS005,0.36,1.6,3,non,non
L0119,CRS025,0.46,1.4,3,non,non
L0119,CRS023,0.11,0.5,1,non,non
L0119,CRS012,0.86,1.8,5,non,non
L0119,CRS011,0.63,3.0,1,non,non
L0119,CRS014,0.63,3.2,4,non,non
L0119,CRS006,0.21,0.3,3,non,non
L0119,CRS001,1.0,3.6,4,non,non
L0119,CRS020,0.77,3.7,4,non,non
L0119,CRS004,0.5,1.0,3,non,non
L0119,CRS013,0.66,3.5,2,non,non
L0120,CRS015,0.95,4.2,4,oui,non
L0120,CRS006,0.36,0.9,4,non,non
L0120,CRS019,0.26,0.7,2,non,non
L0121,CRS013,0.1,0.6,3,non,non
L0121,CRS016,0.26,1.0,2,non,non
L0121,CRS015,0.38,1.6,1,non,non
L0121,CRS002,0.38,2.1,4,non,non
L0121,CRS022,0.87,3.2,5,oui,oui
L0121,CRS011,0.88,3.1,4,non,non
L0122,CRS005,0.72,1.5,4,non,non
L0122,CRS006,0.33,0.7,4,non,non
L0122,CRS012,0.59,2.6,4,non,oui
L0122,CRS020,0.04,0.2,2,non,non
L0123,CRS002,0.6,2.4,1,non,non
L0123,CRS019,0.73,3.8,3,non,non
L0123,CRS005,0.61,2.2,4,non,non
L0123,CRS025,0.83,3.5,5,oui,non
L0123,CRS006,0.66,1.8,3,non,non
L0123,CRS009,0.6,1.1,4,non,non
L0123,CRS021,0.11,0.3,4,non,non
L0123,CRS017,0.61,1.4,1,non,non
L0123,CRS013,0.53,2.6,1,non,non
L0124,CRS020,0.9,4.5,5,oui,non
L0124,CRS018,0.04,0.2,2,non,non
L0124,CRS001,0.48,2.4,3,non,non
L0125,CRS025,0.88,2.9,4,non,non
L0125,CRS023,0.01,0.0,1,non,non
L0125,CRS019,0.21,1.1,4,non,non
L0125,CRS004,0.15,0.7,3,non,non
L0125,CRS014,0.54,2.2,3,non,non
L0125,CRS005,0.4,1.0,4,non,non
L0125,CRS009,0.56,2.1,3,non,non
L0125,CRS016,0.77,2.5,4,non,non
L0125,CRS008,0.66,3.2,4,non,non
L0125,CRS003,0.95,1.9,5,oui,non
L0125,CRS020,0.55,2.6,1,non,non
L0125,CRS010,0.96,1.5,3,oui,non
L0126,CRS014,0.61,2.3,1,non,non
L0126,CRS003,0.82,3.6,5,non,non
L0126,CRS024,0.93,3.6,4,non,non
L0126,CRS009,0.52,1.3,2,non,non
L0126,CRS008,0.36,1.6,2,non,non
L0126,CRS012,0.28,0.9,4,non,non
L0126,CRS023,0.2,0.3,1,non,non
L0126,CRS002,0.55,2.6,3,non,non
L0126,CRS013,0.82,2.1,4,oui,non
L0126,CRS017,0.0,0.0,1,non,non
L0127,CRS010,0.97,3.9,4,oui,non
L0127,CRS011,0.46,1.6,1,non,non
L0127,CRS004,0.26,0.8,2,non,non
L0127,CRS017,0.23,0.7,3,non,non
L0127,CRS009,0.01,0.1,2,non,non
L0127,CRS018,0.4,1.9,3,non,oui
L0127,CRS019,0.93,3.4,4,non,non
L0127,CRS021,0.18,0.9,2,non,non
L0127,CRS015,0.2,1.0,3,non,non
L0128,CRS008,0.78,1.6,3,non,non
L0128,CRS020,0.66,2.8,1,non,non
L0128,CRS012,0.37,1.1,3,non,non
L0128,CRS005,0.98,5.5,4,non,non
L0129,CRS002,0.48,1.9,3,non,non
L0129,CRS017,0.69,1.6,1,non,non
L0129,CRS014,0.46,2.1,1,non,non
L0130,CRS019,0.55,1.4,4,non,non
L0130,CRS004,0.34,0.8,4,non,non
L0130,CRS011,0.7,2.2,4,non,non
L0130,CRS012,0.18,0.4,2,non,non
L0130,CRS020,0.72,3.7,5,non,non
L0130,CRS009,0.38,0.8,2,non,non
L0130,CRS006,0.01,0.0,2,non,non
L0131,CRS017,0.16,0.4,3,non,non
L0131,CRS018,0.63,2.2,3,non,non
L0131,CRS011,0.36,1.4,3,non,non
L0131,CRS016,0.41,1.3,2,non,non
L0131,CRS010,0.65,2.5,3,non,non
L0131,CRS009,0.67,2.5,4,non,non
L0131,CRS024,0.38,1.1,2,non,non
L0131,CRS002,0.64,3.6,4,non,non
L0131,CRS013,0.57,3.0,1,non,oui
L0131,CRS004,0.34,1.0,3,non,non
L0131,CRS012,0.61,2.0,4,non,non
L0132,CRS024,0.18,0.3,2,non,non
L0132,CRS019,0.94,4.4,3,non,non
L0132,CRS017,0.1,0.6,4,non,non
L0132,CRS015,0.03,0.1,1,non,non
L0132,CRS014,0.62,1.2,4,non,non
L0132,CRS006,0.25,0.7,2,non,non
L0133,CRS001,0.36,2.0,4,non,non
L0133,CRS002,0.87,5.0,5,oui,non
L0133,CRS022,0.7,1.6,4,non,non
L0134,CRS019,0.09,0.3,4,non,non
L0134,CRS014,0.3,0.5,2,non,non
L0134,CRS017,0.47,0.7,4,non,non
L0134,CRS021,0.48,0.7,4,non,non
L0134,CRS022,0.6,3.1,3,non,non
L0134,CRS018,0.88,3.1,4,non,non
L0134,CRS010,0.39,1.2,3,non,oui
L0134,CRS012,0.63,2.4,3,non,non
L0134,CRS016,0.74,3.8,5,non,non
L0134,CRS008,0.07,0.1,1,non,non
L0134,CRS013,0.62,1.7,4,non,non
L0135,CRS005,0.05,0.2,2,non,non
L0136,CRS009,0.01,0.0,1,non,non
L0136,CRS005,0.34,1.0,4,non,non
L0136,CRS023,0.46,2.3,3,non,non
L0136,CRS015,0.75,1.6,4,non,non
L0136,CRS024,0.07,0.3,2,non,non
L0137,CRS013,0.25,1.2,4,non,non
L0137,CRS001,0.99,2.4,3,oui,non
L0137,CRS004,0.47,2.1,3,non,non
L0137,CRS025,0.16,0.8,1,non,non
L0137,CRS023,0.64,1.5,1,non,non
L0138,CRS004,0.32,0.7,3,non,non
L0138,CRS008,0.4,1.0,1,non,non
L0138,CRS021,0.69,3.2,2,non,non
L0138,CRS014,0.09,0.2,1,non,non
L0139,CRS025,0.7,3.5,2,non,non
L0139,CRS021,0.32,1.3,3,non,non
L0139,CRS002,0.44,1.0,4,non,non
L0139,CRS023,0.13,0.7,4,non,non
L0139,CRS012,0.56,2.2,4,non,non
L0139,CRS005,0.19,0.6,4,non,non
L0140,CRS018,0.0,0.0,4,non,non
L0140,CRS006,0.88,3.8,4,oui,non
L0140,CRS003,0.72,3.2,5,non,non
L0140,CRS017,0.19,0.9,2,non,non
L0140,CRS005,0.32,1.4,1,non,non
L0140,CRS015,0.66,1.1,2,non,non
L0140,CRS010,0.03,0.1,2,non,non
L0140,CRS009,0.57,3.0,4,non,non
L0140,CRS012,0.7,1.9,3,non,non
L0140,CRS020,0.72,1.1,4,non,non
L0141,CRS015,0.06,0.2,4,non,non
L0141,CRS021,0.79,1.4,5,non,non
L0142,CRS024,0.07,0.2,2,non,non
L0143,CRS004,0.23,0.7,2,non,non
L0143,CRS024,0.25,1.1,2,non,non
L0144,CRS014,0.17,0.4,4,non,non
L0144,CRS024,0.66,2.6,4,non,non
L0144,CRS004,0.9,3.6,4,oui,non
L0144,CRS021,0.63,3.3,3,non,non
L0144,CRS019,0.56,1.4,3,non,non
L0144,CRS012,0.45,2.6,1,non,non
L0144,CRS015,0.98,4.1,5,non,non
L0144,CRS025,0.01,0.1,2,non,non
L0144,CRS023,0.02,0.1,3,non,non
L0145,CRS018,0.14,0.4,2,non,non
L0145,CRS019,0.81,1.5,5,oui,non
L0145,CRS024,0.08,0.2,4,non,non
L0145,CRS005,0.83,3.8,5,oui,non
L0145,CRS004,0.64,1.1,4,non,oui
L0145,CRS002,0.06,0.3,3,non,non
L0145,CRS015,0.43,2.4,1,non,non
L0145,CRS012,0.23,1.0,1,non,non
L0145,CRS022,0.63,1.1,1,non,non
L0146,CRS005,0.22,0.6,4,non,non
L0146,CRS011,0.34,1.2,1,non,non
L0146,CRS017,0.26,0.9,4,non,non
L0146,CRS008,0.13,0.3,2,non,non
L0146,CRS025,0.65,1.5,2,non,non
L0146,CRS002,0.27,0.9,1,non,non
L0146,CRS013,0.41,1.3,2,non,non
L0146,CRS015,0.59,0.9,3,non,non
L0146,CRS023,0.35,1.8,4,non,non
L0146,CRS003,0.44,2.5,2,non,non
L0147,CRS005,0.95,5.4,4,non,non
L0147,CRS024,0.11,0.4,1,non,non
L0147,CRS003,0.74,1.8,5,non,non
L0147,CRS004,0.26,1.0,2,non,non
L0147,CRS002,0.67,2.1,1,non,non
L0147,CRS008,0.06,0.1,3,non,oui
L0148,CRS001,0.98,3.7,3,oui,non
L0148,CRS003,0.6,1.1,2,non,non
L0148,CRS013,0.46,2.6,1,non,oui
L0148,CRS022,0.92,2.6,5,non,non
L0148,CRS009,0.35,1.1,3,non,non
L0148,CRS012,0.98,3.7,3,oui,non
L0148,CRS004,0.89,4.6,3,oui,non
L0148,CRS025,0.23,0.7,4,non,non
L0148,CRS010,0.09,0.3,2,non,non
L0148,CRS023,0.57,1.9,3,non,non
L0148,CRS019,0.33,1.3,2,non,non
L0149,CRS018,0.32,1.3,1,non,non
L0149,CRS022,0.84,1.8,3,oui,non
L0149,CRS007,0.41,1.4,4,non,non
L0149,CRS005,0.82,3.6,4,non,non
L0149,CRS010,0.13,0.2,3,non,non
L0149,CRS017,0.61,2.6,2,non,non
L0149,CRS024,0.36,1.7,4,non,non
L0149,CRS014,0.85,3.1,4,non,non
L0149,CRS019,0.47,1.1,2,non,oui
L0149,CRS006,0.76,1.2,4,non,non
L0150,CRS024,0.2,0.5,4,non,non
L0150,CRS022,0.49,1.5,4,non,non
L0150,CRS007,0.43,2.1,4,non,non
L0150,CRS025,0.39,2.2,1,non,non
L0151,CRS015,0.39,1.9,1,non,non
L0151,CRS002,0.44,2.4,3,non,non
L0151,CRS008,0.42,1.8,1,non,non
L0151,CRS017,0.9,3.2,5,non,non
L0151,CRS018,0.18,0.7,2,non,non
L0151,CRS013,0.32,0.5,4,non,non
L0151,CRS024,0.71,1.7,5,non,non
L0151,CRS021,0.32,1.4,2,non,non
L0152,CRS003,0.71,3.1,3,non,non
L0152,CRS004,0.38,1.9,2,non,non
L0153,CRS002,0.18,0.8,4,non,non
L0153,CRS006,0.73,4.3,4,non,non
L0153,CRS011,0.12,0.3,2,non,oui
L0153,CRS019,0.77,1.2,5,non,non
L0153,CRS005,0.54,0.8,4,non,non
L0153,CRS024,0.59,2.1,4,non,non
L0153,CRS021,0.6,0.9,3,non,non
L0154,CRS007,0.67,3.5,3,non,non
L0154,CRS002,0.09,0.2,2,non,non
L0154,CRS006,0.28,1.3,2,non,non
L0154,CRS005,0.75,2.3,3,non,non
L0154,CRS024,0.3,0.9,4,non,non
L0154,CRS012,0.76,4.0,3,non,non
L0154,CRS021,0.13,0.6,3,non,non
L0154,CRS022,0.41,1.0,2,non,non
L0154,CRS019,0.11,0.5,1,non,non
L0155,CRS020,0.5,2.4,4,non,non
L0155,CRS023,0.18,0.8,3,non,non
L0155,CRS010,0.0,0.0,1,non,non
L0155,CRS014,0.21,0.9,4,non,non
L0155,CRS025,0.33,1.3,2,non,oui
L0155,CRS011,0.2,0.6,1,non,non
L0155,CRS009,0.51,1.5,1,non,non
L0155,CRS017,0.33,1.1,1,non,non
L0155,CRS012,0.19,1.0,4,non,non
L0155,CRS005,0.8,3.5,5,non,non
L0155,CRS024,0.46,2.5,3,non,non
L0155,CRS015,0.81,4.6,3,oui,non
L0156,CRS022,0.84,2.5,5,oui,non
L0156,CRS011,0.57,1.9,1,non,non
L0156,CRS018,0.75,3.5,4,non,non
L0156,CRS023,0.27,0.5,2,non,non
L0156,CRS001,0.83,2.4,5,non,non
L0156,CRS007,0.78,3.9,3,non,non
L0156,CRS019,0.02,0.1,2,non,non
L0156,CRS024,0.92,4.4,5,non,non
L0156,CRS012,0.77,1.5,5,non,non
L0156,CRS003,0.13,0.6,4,non,non
L0156,CRS016,0.86,1.7,4,oui,non
L0156,CRS005,0.59,1.1,4,non,non
L0157,CRS017,0.66,1.9,3,non,non
L0157,CRS025,0.21,0.5,3,non,non
L0158,CRS025,0.16,0.3,1,non,non
L0158,CRS015,0.35,1.0,2,non,non
L0158,CRS022,0.8,3.3,4,non,oui
L0158,CRS004,0.61,1.8,4,non,oui
L0158,CRS009,0.03,0.2,1,non,non
L0158,CRS005,0.05,0.2,2,non,non
L0159,CRS021,0.97,4.8,5,oui,non
L0159,CRS023,0.8,3.7,3,non,non
L0159,CRS024,0.68,3.2,4,non,non
L0159,CRS015,0.95,2.0,5,non,non
L0159,CRS020,0.18,1.0,3,non,non
L0159,CRS012,0.88,3.1,3,non,non
L0159,CRS010,0.48,2.5,3,non,non
L0159,CRS011,0.6,1.2,1,non,non
L0159,CRS007,0.71,1.4,5,non,non
L0159,CRS003,0.79,3.1,5,non,non
L0160,CRS020,0.97,3.1,4,non,non
L0160,CRS008,0.43,2.5,3,non,non
L0160,CRS018,0.24,1.1,1,non,non
L0160,CRS006,0.71,3.7,3,non,non
L0161,CRS011,0.6,2.8,4,non,non
L0161,CRS018,0.64,1.1,2,non,non
L0161,CRS004,0.89,5.0,3,oui,non
L0161,CRS015,0.45,1.3,4,non,non
L0161,CRS006,0.68,2.0,3,non,non
L0161,CRS010,0.94,4.4,4,oui,non
L0161,CRS013,0.61,2.3,2,non,non
L0161,CRS003,0.06,0.3,1,non,oui
L0162,CRS012,0.71,2.4,5,non,non
L0162,CRS004,0.66,2.4,2,non,non
L0162,CRS010,0.84,2.6,5,non,non
L0162,CRS001,0.67,1.4,1,non,non
L0162,CRS008,0.14,0.8,4,non,non
L0162,CRS014,0.14,0.3,4,non,non
L0162,CRS019,0.89,4.1,5,oui,non
L0162,CRS013,0.42,2.2,4,non,non
L0162,CRS011,0.19,0.8,4,non,non
L0163,CRS023,0.93,3.8,3,oui,non
L0163,CRS017,0.7,1.4,4,non,non
L0163,CRS009,0.08,0.4,3,non,non
L0163,CRS014,0.08,0.4,1,non,non
L0164,CRS024,0.78,2.8,5,non,non
L0164,CRS022,0.57,1.7,3,non,non
L0164,CRS025,0.8,2.2,3,non,non
L0164,CRS003,0.6,1.7,3,non,oui
L0164,CRS021,0.47,1.1,1,non,non
L0164,CRS018,0.29,1.4,1,non,non
L0164,CRS019,0.08,0.3,3,non,non
L0164,CRS010,0.62,1.7,3,non,oui
L0164,CRS002,0.11,0.3,2,non,non
L0164,CRS011,0.37,0.8,2,non,non
L0164,CRS009,0.8,4.3,4,non,non
L0165,CRS020,0.75,2.5,5,non,non
L0165,CRS005,0.44,1.9,2,non,non
L0165,CRS016,0.84,1.5,4,oui,non
L0166,CRS015,0.3,1.5,2,non,non
L0166,CRS013,0.71,2.6,4,non,non
L0166,CRS016,0.43,1.2,4,non,non
L0167,CRS017,0.96,3.3,4,non,non
L0167,CRS022,0.1,0.4,4,non,non
L0167,CRS002,0.68,1.8,2,non,non
L0167,CRS004,0.68,4.1,3,non,non
L0167,CRS018,0.67,3.5,1,non,non
L0167,CRS012,0.53,2.4,3,non,non
L0168,CRS009,0.09,0.5,2,non,non
L0168,CRS007,0.64,3.0,1,non,non
L0168,CRS002,0.6,1.9,2,non,non
L0168,CRS001,0.7,1.8,4,non,non
L0168,CRS020,0.08,0.3,3,non,non
L0169,CRS022,0.96,2.6,5,non,non
L0169,CRS011,0.2,0.7,4,non,non
L0169,CRS009,0.54,1.9,1,non,non
L0169,CRS006,0.72,1.4,3,non,oui
L0169,CRS003,0.73,3.6,3,non,non
L0169,CRS023,0.15,0.7,1,non,non
L0169,CRS002,0.27,1.3,4,non,non
L0169,CRS013,0.52,3.0,4,non,non
L0169,CRS018,0.4,1.9,1,non,non
L0169,CRS024,0.0,0.0,4,non,non
L0169,CRS001,0.54,3.2,3,non,non
L0169,CRS005,0.4,1.7,1,non,non
L0170,CRS003,0.55,3.2,2,non,non
L0170,CRS015,0.39,0.8,3,non,non
L0170,CRS010,0.89,3.1,4,non,non
L0170,CRS021,0.72,3.0,5,non,non
L0170,CRS007,0.79,3.5,5,non,non
L0170,CRS006,0.83,2.9,3,non,oui
L0171,CRS002,0.04,0.1,1,non,non
L0171,CRS013,0.92,1.6,4,non,non
L0171,CRS004,0.9,4.7,3,oui,non
L0171,CRS007,0.59,3.1,1,non,non
L0171,CRS021,0.59,2.5,1,non,non
L0171,CRS017,0.43,2.2,4,non,non
L0171,CRS015,0.98,4.0,4,non,non
L0171,CRS018,0.21,0.4,2,non,non
L0171,CRS005,0.12,0.3,4,non,non
L0171,CRS008,0.37,0.8,2,non,non
L0171,CRS019,0.04,0.1,4,non,non
L0171,CRS025,0.02,0.1,1,non,oui
L0172,CRS023,0.59,1.6,4,non,non
L0172,CRS021,0.21,0.9,4,non,non
L0173,CRS020,0.6,2.8,1,non,non
L0173,CRS023,0.78,2.4,3,non,non
L0173,CRS002,0.19,1.1,1,non,non
L0174,CRS017,0.8,3.7,5,non,non
L0174,CRS008,0.16,0.9,1,non,non
L0174,CRS015,0.29,1.0,3,non,non
L0174,CRS021,0.89,3.1,3,oui,non
L0174,CRS007,0.18,0.9,4,non,non
L0174,CRS009,0.07,0.2,4,non,non
L0174,CRS002,0.33,0.8,3,non,non
L0174,CRS022,0.11,0.3,2,non,non
L0174,CRS004,0.87,2.8,4,non,non
L0175,CRS014,0.14,0.8,4,non,non
L0176,CRS005,0.2,0.4,1,non,non
L0176,CRS015,0.11,0.4,4,non,non
L0176,CRS007,0.34,1.9,2,non,non
L0176,CRS021,0.64,2.7,2,non,non
L0176,CRS012,0.55,1.4,4,non,non
L0176,CRS009,0.49,2.9,4,non,non
L0177,CRS001,0.43,1.1,2,non,non
L0177,CRS024,0.9,3.0,3,non,non
L0177,CRS014,0.77,1.3,5,non,non
L0177,CRS008,0.81,3.8,3,oui,non
L0177,CRS011,0.56,0.9,4,non,non
L0178,CRS012,0.65,1.2,4,non,non
L0178,CRS010,0.16,0.6,1,non,non
L0178,CRS008,0.46,1.0,4,non,non
L0179,CRS021,0.38,1.8,1,non,non
L0179,CRS015,0.75,3.5,5,non,non
L0179,CRS023,0.79,4.0,3,non,non
L0179,CRS025,0.34,1.9,3,non,non
L0179,CRS001,0.11,0.3,1,non,non
L0179,CRS003,0.18,0.7,1,non,non
L0180,CRS005,0.11,0.4,2,non,non
L0180,CRS011,0.76,2.2,4,non,non
L0180,CRS008,0.42,0.7,3,non,non
L0180,CRS018,0.49,1.9,1,non,non
L0181,CRS022,0.09,0.3,2,non,non
L0181,CRS018,0.96,1.9,4,non,non
L0181,CRS010,0.15,0.4,1,non,non
L0181,CRS015,0.97,3.8,4,oui,non
L0181,CRS020,0.74,1.2,4,non,oui
L0181,CRS012,0.87,2.2,5,oui,non
L0181,CRS003,0.34,1.5,3,non,non
L0181,CRS007,0.67,2.6,4,non,non
L0181,CRS025,0.57,3.2,3,non,non
L0182,CRS008,0.85,1.8,4,oui,non
L0182,CRS016,0.92,4.3,4,non,non
L0182,CRS012,0.71,4.0,4,non,non
L0182,CRS010,0.12,0.7,2,non,non
L0182,CRS025,0.37,0.9,1,non,non
L0183,CRS005,0.3,1.7,4,non,non
L0183,CRS012,0.77,4.4,4,non,non
L0183,CRS015,0.97,3.8,5,non,non
L0183,CRS018,0.47,1.3,2,non,non
L0183,CRS006,0.73,4.1,4,non,non
L0183,CRS022,0.73,4.1,4,non,non
L0184,CRS010,0.4,2.1,4,non,non
L0184,CRS001,0.33,1.4,2,non,non
L0185,CRS025,0.08,0.4,1,non,non
L0185,CRS009,0.39,1.4,1,non,non
L0185,CRS007,0.36,0.8,4,non,non
L0185,CRS001,0.37,1.0,3,non,non
L0186,CRS018,0.81,4.8,5,oui,non
L0186,CRS003,0.84,3.5,4,non,non
L0186,CRS007,0.87,5.2,3,oui,non
L0186,CRS015,0.38,0.6,3,non,non
L0186,CRS014,0.56,2.6,2,non,non
L0186,CRS022,0.83,2.3,5,non,non
L0186,CRS010,0.83,2.4,5,oui,non
L0186,CRS006,0.79,1.7,4,non,non
L0187,CRS016,0.76,2.8,3,non,non
L0187,CRS004,0.36,1.3,4,non,non
L0187,CRS021,0.63,2.3,1,non,non
L0187,CRS022,0.73,1.2,4,non,non
L0187,CRS010,0.06,0.2,2,non,non
L0187,CRS014,0.05,0.2,3,non,oui
L0187,CRS006,0.29,1.3,1,non,non
L0187,CRS025,0.77,1.8,3,non,non
L0187,CRS008,0.17,0.5,3,non,non
L0187,CRS001,0.68,1.9,3,non,non
L0187,CRS002,0.58,3.0,1,non,non
L0188,CRS012,0.92,2.1,4,non,non
L0188,CRS025,0.19,1.1,1,non,non
L0188,CRS016,0.92,1.9,4,oui,non
L0188,CRS014,0.31,1.0,4,non,non
L0188,CRS011,0.6,3.0,3,non,non
L0189,CRS001,0.86,1.8,4,non,non
L0189,CRS024,0.98,3.3,3,non,non
L0189,CRS004,0.76,1.3,3,non,oui
L0189,CRS008,0.66,2.8,4,non,non
L0189,CRS005,0.25,0.4,1,non,non
L0190,CRS020,0.59,1.4,3,non,oui
L0190,CRS007,0.15,0.7,3,non,non
L0191,CRS012,0.57,1.1,1,non,non
L0191,CRS006,0.72,4.2,4,non,non
L0191,CRS017,0.54,3.2,1,non,non
L0191,CRS020,0.92,4.9,5,non,non
L0191,CRS008,0.44,2.6,2,non,non
L0191,CRS023,0.98,3.3,5,non,non
L0192,CRS004,0.76,3.6,5,non,non
L0192,CRS015,0.08,0.3,4,non,non
L0192,CRS025,0.6,1.7,4,non,non
L0192,CRS017,0.41,2.4,4,non,non
L0192,CRS005,0.07,0.4,4,non,non
L0192,CRS016,0.37,0.6,4,non,non
L0193,CRS015,0.39,1.8,1,non,non
L0193,CRS017,0.89,2.0,4,oui,non
L0193,CRS022,0.59,3.5,1,non,non
